"Arrival no","Arrival time (sec)","Base station ","Call duration (sec)","velocity (km/h)"
"3838.0","5163.724253158541","6.0","15.869317879778297","129.09473047603734"
"3839.0","5165.01877070311","13.0","68.59940963119858","114.56340014481665"
"3840.0","5168.448092089255","9.0","202.14073955542943","121.87114669085595"
"3841.0","5170.9963164880955","19.0","127.31704805830894","128.68874144177215"
"3842.0","5172.409002896272","14.0","100.00960684811696","110.03913479173553"
"3843.0","5173.139096084421","10.0","21.07227573855326","130.57515291756283"
"3844.0","5173.256689871182","15.0","42.50223959219131","115.08777264420443"
"3845.0","5173.33015862824","13.0","145.24458809707602","114.50253565375337"
"3846.0","5173.706998211185","15.0","28.80624646562249","114.25708892405031"
"3847.0","5174.332433366432","9.0","293.47029563492435","106.5467896857661"
"3848.0","5178.745005139783","4.0","23.61341556495276","112.66315888895748"
"3849.0","5178.922250065292","18.0","26.980396787042963","115.96868249815363"
"3850.0","5181.2941299670765","14.0","86.58844085341406","134.27862515002337"
"3851.0","5181.42179773666","18.0","50.73244492183421","111.12061768982298"
"3852.0","5182.655498135622","15.0","260.34799647186134","125.88579379860153"
"3853.0","5185.530066856144","11.0","70.92130799614318","115.98071677780321"
"3854.0","5186.140811142407","15.0","114.8364802952487","121.38857990887227"
"3855.0","5187.265940077359","13.0","24.483026261500008","123.82000641290738"
"3856.0","5188.696761674481","8.0","109.0201546440968","125.53188378876894"
"3857.0","5190.189642806471","6.0","10.277568077454077","111.32475263780958"
"3858.0","5192.903226981398","13.0","70.61643323023779","114.01207913386177"
"3859.0","5193.049869214472","1.0","44.08404641631856","110.85820194735756"
"3860.0","5193.06396704818","10.0","56.54039750749076","130.42931556402618"
"3861.0","5193.80912840578","2.0","52.34141593154878","120.77324165412426"
"3862.0","5194.445462174744","10.0","73.16212730104809","127.305607731298"
"3863.0","5195.648783661203","20.0","17.83485280752172","117.71870419400975"
"3864.0","5196.945898207966","11.0","110.67199110760232","119.81320134395612"
"3865.0","5197.694127714348","9.0","331.9894231858423","118.71249423952595"
"3866.0","5199.248025325848","19.0","38.31422554713164","120.23069774755791"
"3867.0","5200.861924418066","4.0","18.5478527760638","115.91553866604846"
"3868.0","5203.606316311875","9.0","22.173943641367273","123.72772790006736"
"3869.0","5206.339079826213","16.0","23.990862150128798","127.26312348440314"
"3870.0","5207.495134856959","19.0","53.23524202235335","93.91214793113754"
"3871.0","5208.0137014860375","4.0","16.00421178242373","134.0103665482768"
"3872.0","5208.402654468536","19.0","23.666342648115275","134.4368057350499"
"3873.0","5208.783607636003","9.0","233.5528239667335","120.85015670503057"
"3874.0","5211.679400811429","16.0","72.74868214829388","126.48344703904343"
"3875.0","5213.460977809529","10.0","79.14474458056058","116.42179464670005"
"3876.0","5213.692131972045","2.0","12.384052428120619","124.38752408077161"
"3877.0","5214.046050710121","13.0","33.28924643441803","114.98497056942153"
"3878.0","5215.412334817967","1.0","215.86454097006865","110.50020482422084"
"3879.0","5215.786858883302","10.0","146.7016531203662","114.962694314611"
"3880.0","5218.817448019741","17.0","81.90706947736446","119.69429789369087"
"3881.0","5220.524427802225","3.0","307.48133818125496","128.85958527017866"
"3882.0","5221.1925063634235","1.0","282.06043779067494","99.28533638083542"
"3883.0","5222.61958347089","17.0","41.0286533569267","112.71882285099444"
"3884.0","5226.061949533383","5.0","50.95664786186986","123.1993572771088"
"3885.0","5226.084558991634","7.0","21.56103263286546","125.49401338862269"
"3886.0","5226.14214596552","12.0","34.31879270619377","111.2643528920441"
"3887.0","5226.941069037854","1.0","62.488724772527085","123.51740023296504"
"3888.0","5226.962018401319","1.0","391.20518415382946","124.77842272586288"
"3889.0","5227.073769772988","4.0","162.48051394409586","113.66243608731564"
"3890.0","5231.081592705759","6.0","45.29991809375082","120.11372968480259"
"3891.0","5231.827997159767","7.0","200.48326444608932","112.63521713564299"
"3892.0","5234.497070233839","7.0","99.45832971232268","114.33716905579183"
"3893.0","5239.183807329233","5.0","136.2230038884373","121.03608084315657"
"3894.0","5239.925775219157","11.0","79.93022879846932","123.60909577358144"
"3895.0","5242.971025111584","7.0","27.114107257488907","122.34540738951766"
"3896.0","5243.890020797024","6.0","155.56274623603915","112.66090475076139"
"3897.0","5244.991234856381","18.0","22.913801612747505","132.87612148395044"
"3898.0","5245.196253219785","13.0","269.9252313815","111.07715932538144"
"3899.0","5247.55499998786","6.0","122.47939938483621","129.18545283154714"
"3900.0","5247.729456159532","13.0","22.020813776468685","125.90691340180514"
"3901.0","5248.420854085621","5.0","10.116215701041126","133.06409536080986"
"3902.0","5248.730918452994","16.0","62.104855641527514","111.24610222945286"
"3903.0","5248.752320137103","5.0","115.83067855801617","134.4206966529277"
"3904.0","5250.404686403919","12.0","47.00135803621781","127.03886577826819"
"3905.0","5250.6499698575035","5.0","351.4027800789239","109.21947575298108"
"3906.0","5250.7537799394595","16.0","371.39453081981634","127.94569093192015"
"3907.0","5251.07747404333","17.0","153.966094592392","126.37862582490332"
"3908.0","5251.3948780922","5.0","186.77517455049707","135.48333646085382"
"3909.0","5251.9964924419155","15.0","15.123863022161604","129.4531939328113"
"3910.0","5252.324404300265","19.0","29.9273274438753","120.45090398712138"
"3911.0","5254.438489812927","6.0","25.499976957241238","115.64770791389903"
"3912.0","5255.120126525083","10.0","110.75124040719716","121.38238021738985"
"3913.0","5258.063872672889","8.0","40.73815846993311","128.3525764047076"
"3914.0","5258.066826262361","16.0","61.02456452267698","112.99739547784051"
"3915.0","5261.845274298845","5.0","117.75037505731623","132.46355994216114"
"3916.0","5262.0660621592715","15.0","84.76220320097003","126.17948400299905"
"3917.0","5262.137556982073","14.0","88.91381379676729","124.21271844823444"
"3918.0","5266.340682729777","4.0","49.3592283595623","125.14307161603244"
"3919.0","5266.435746536111","5.0","27.955459535887794","120.67405816051892"
"3920.0","5267.665585601834","16.0","66.56855693432007","127.71731234494604"
"3921.0","5270.893114154104","13.0","188.2727086599354","113.36433699582972"
"3922.0","5272.497715603754","16.0","294.5563720597526","110.61808801393754"
"3923.0","5274.753415375696","13.0","113.8841913235457","121.80060266341512"
"3924.0","5275.3440176713675","14.0","18.961336237984256","132.3399837426407"
"3925.0","5278.0357059292355","17.0","54.26487583128081","125.05266521168332"
"3926.0","5278.292723162485","9.0","191.43039113001467","126.13102530634693"
"3927.0","5279.292222909707","7.0","55.61523560824055","114.74287870980858"
"3928.0","5279.745967817269","7.0","16.831775913380135","134.87196722073116"
"3929.0","5279.967345691156","14.0","31.45816332315899","112.80219515283893"
"3930.0","5282.740470863644","19.0","103.35652542402737","120.33541015566941"
"3931.0","5284.599237581936","8.0","133.7565717401011","121.6278150692863"
"3932.0","5284.868252757059","19.0","65.25192240387042","104.25764176107698"
"3933.0","5286.381335442163","7.0","168.19501213633612","128.22596853938606"
"3934.0","5288.0921654166095","15.0","23.784280834360445","136.3744309679681"
"3935.0","5288.256231511126","15.0","185.52521571664826","115.64554708084925"
"3936.0","5288.329861520549","17.0","67.95144168230999","122.6282693159895"
"3937.0","5288.608683968314","14.0","24.25906330020157","112.7540805507507"
"3938.0","5289.264531025233","5.0","39.54291150740413","117.75909967034892"
"3939.0","5290.5839892269605","1.0","166.72593800900583","126.58054331019243"
"3940.0","5290.689719541857","2.0","197.7960338038315","123.3710449852796"
"3941.0","5291.150718209028","4.0","163.080754059605","118.5693606685556"
"3942.0","5294.090227484233","20.0","376.65633185872025","127.44886218682001"
"3943.0","5294.30837672764","18.0","223.48040561909158","129.17315092899705"
"3944.0","5297.069008379741","15.0","145.3648542155339","129.12260897309162"
"3945.0","5298.415597648182","3.0","145.5749516485017","129.78054280107276"
"3946.0","5299.19968834816","14.0","24.54926109906778","122.52979043473022"
"3947.0","5302.052577922737","18.0","153.01075952246703","104.24793823013907"
"3948.0","5302.268870013568","1.0","68.12706513908964","125.80845870362097"
"3949.0","5304.792019268146","3.0","35.15772253171771","115.35595512606176"
"3950.0","5306.493834770296","5.0","204.40393476252876","137.76308350538315"
"3951.0","5307.310785764572","8.0","55.6444713831333","138.94540786717351"
"3952.0","5307.356806836676","8.0","29.1877447295995","119.32223928297466"
"3953.0","5310.248523712381","13.0","431.78370202652786","109.7080760601918"
"3954.0","5310.407343013345","7.0","63.63613621879733","117.54748924298427"
"3955.0","5310.587188566122","7.0","122.44445320386636","125.87485371729969"
"3956.0","5312.515504992323","11.0","44.101667882708","108.40971083190094"
"3957.0","5315.0208918119","4.0","71.5761312075569","112.63809076720318"
"3958.0","5316.452603468248","9.0","109.19033282841316","115.49286925766326"
"3959.0","5317.988188357702","2.0","83.23961676178612","110.4782725101895"
"3960.0","5319.155682313918","16.0","23.233804330511624","133.09664684407824"
"3961.0","5319.758460125719","5.0","250.04342177031597","119.14735062662514"
"3962.0","5320.655263296546","9.0","23.45681530759986","113.40544284450843"
"3963.0","5321.065743361982","10.0","13.203198161207554","110.22783924300629"
"3964.0","5321.424324314118","13.0","65.58687280665819","136.71844656850433"
"3965.0","5321.938096580366","11.0","91.60421726090868","109.71947474094078"
"3966.0","5322.733237573432","10.0","147.13280686078082","106.1156450603258"
"3967.0","5325.153179331218","10.0","149.912988899645","98.8837227688885"
"3968.0","5326.400851049592","14.0","97.58543339906599","119.97451379521658"
"3969.0","5328.4734724084665","6.0","33.370224650749904","129.78042136808506"
"3970.0","5329.936708105452","20.0","89.53468145007511","126.54660882680982"
"3971.0","5332.458404781245","4.0","15.800622134570038","101.25103329112628"
"3972.0","5332.903336953688","11.0","190.2827888882828","124.73117564672954"
"3973.0","5337.725658973716","6.0","114.80919572668601","116.2374391547633"
"3974.0","5338.9926542121675","7.0","47.7839949828213","131.97370492270034"
"3975.0","5344.320225294565","7.0","215.6345076290314","114.1419405801506"
"3976.0","5344.94131861118","12.0","33.01499781609023","103.9989740919978"
"3977.0","5346.51933490865","10.0","117.87091012491916","128.4158005564901"
"3978.0","5347.462182018201","18.0","40.360237347297755","124.22819413841842"
"3979.0","5348.083880317112","16.0","46.837501042715125","123.37066332173562"
"3980.0","5349.781369109532","2.0","133.95533684976067","118.95193344040064"
"3981.0","5351.152865748874","1.0","108.03511838616508","114.49676332140591"
"3982.0","5351.497334208132","3.0","375.67470251242247","133.87429999444697"
"3983.0","5351.792583589022","3.0","119.77972491726446","104.42103075835153"
"3984.0","5352.677982092174","7.0","83.05136942068","121.32140442367688"
"3985.0","5352.763042101744","20.0","12.580282105298707","125.75446222144596"
"3986.0","5357.668929848063","10.0","83.58761214159304","126.51994822346131"
"3987.0","5357.984767030009","20.0","36.30114286252752","133.1137332312697"
"3988.0","5358.086398176878","8.0","38.351847584380025","135.52174225191942"
"3989.0","5358.832820579332","4.0","127.18743961712165","117.94192337777055"
"3990.0","5358.913968646727","18.0","78.58352225417121","115.94101401199579"
"3991.0","5359.099304813586","4.0","75.5446262517111","101.67435754350765"
"3992.0","5359.546055867092","6.0","37.2713604326088","124.12516729193524"
"3993.0","5360.489314743806","20.0","63.77587158506669","113.10146147399426"
"3994.0","5362.11883711277","15.0","15.597443609454366","103.5239758490371"
"3995.0","5363.413775616437","10.0","47.35176688001169","116.97749027652048"
"3996.0","5363.845013699254","19.0","10.80619075564322","111.01870961652132"
"3997.0","5364.96840569347","8.0","27.10987423529804","113.98755876606378"
"3998.0","5365.1888593996955","4.0","21.46849451862417","112.59174678942975"
"3999.0","5365.304013602295","5.0","143.34524712095956","110.82777888186591"
"4000.0","5365.348703171128","3.0","89.43646511509019","116.31774616474722"
"4001.0","5366.707403515509","18.0","14.86332429512186","123.2940733001837"
"4002.0","5366.932823778262","4.0","36.385241813223274","133.4896463218043"
"4003.0","5369.084842579583","17.0","227.6705489671844","113.49327101803222"
"4004.0","5370.737948568912","17.0","58.848280363469684","118.46943509333548"
"4005.0","5374.726922108518","16.0","111.67621433502369","113.53500000007573"
"4006.0","5375.147570182618","18.0","115.2605357126838","103.64146052715219"
"4007.0","5381.100813005701","4.0","12.25216676563385","120.58023648128422"
"4008.0","5383.124897938711","12.0","85.0496532295005","134.87909658959197"
"4009.0","5383.710335135082","3.0","30.426740858461063","131.6818993523788"
"4010.0","5385.705671559393","2.0","212.19426063780418","114.57094865697097"
"4011.0","5388.7358074432195","13.0","59.68130102833599","126.27048031927472"
"4012.0","5391.72605890157","5.0","100.24197542274798","111.4803179907705"
"4013.0","5393.070354849842","6.0","170.9397307178539","115.92971431588535"
"4014.0","5395.7331887256","8.0","287.5941851550627","115.53684434694767"
"4015.0","5397.402333352988","3.0","88.88208798966774","120.9584654375006"
"4016.0","5397.688218194034","20.0","80.47266984664044","134.43239811808613"
"4017.0","5399.664016325476","4.0","17.65247112147322","125.96422295758367"
"4018.0","5399.929129942846","20.0","36.213449115894804","113.08292958748513"
"4019.0","5401.520017231205","11.0","14.79223704284886","113.04587290339316"
"4020.0","5403.3666228671245","4.0","87.07428050896482","122.06221468820283"
"4021.0","5404.508440995388","5.0","35.141318897650905","134.9545926695809"
"4022.0","5404.933482453751","11.0","135.9990354430472","100.82264909911181"
"4023.0","5404.953061121936","15.0","140.10461512689685","103.66541039289382"
"4024.0","5405.296915284715","11.0","25.91068072451148","114.41470387858273"
"4025.0","5406.534808328656","2.0","22.454080454727155","131.58850517114007"
"4026.0","5407.582864600073","8.0","15.234573537964039","112.0894337536955"
"4027.0","5409.395348495437","19.0","223.87389138083685","114.58279886696967"
"4028.0","5410.499725393113","2.0","65.30771859392016","118.12196368618856"
"4029.0","5412.416827284927","2.0","16.183324999438053","123.52711437275114"
"4030.0","5412.944178540041","5.0","85.03259545919394","125.49282572289587"
"4031.0","5415.647594468842","15.0","456.1642774773752","126.17960988414626"
"4032.0","5417.374728596087","8.0","510.9088077470041","124.83822718149356"
"4033.0","5418.212176274271","9.0","113.72508301990266","115.60730405308225"
"4034.0","5418.935580854956","19.0","51.2940626976009","104.12609304006324"
"4035.0","5420.8476495459745","11.0","255.86647047620502","110.06666308895413"
"4036.0","5424.019780729881","12.0","144.35012264401564","101.49689842710421"
"4037.0","5426.168143555747","1.0","83.90891926722588","117.1416210097123"
"4038.0","5428.046129910349","9.0","45.46311715311604","118.63418321542132"
"4039.0","5429.555170127987","17.0","53.5997637647991","111.6717642471496"
"4040.0","5433.885544109496","16.0","95.2260081257443","117.99917207523019"
"4041.0","5435.91598320852","17.0","45.4240961756285","119.17776018052669"
"4042.0","5437.642787055303","2.0","31.274305983687793","123.4294913741891"
"4043.0","5438.4412251682725","13.0","17.07125608822293","137.22714176273257"
"4044.0","5440.389777739972","4.0","88.40990753987961","124.28529050390233"
"4045.0","5441.0784064911395","10.0","78.02037182812462","102.14023183937432"
"4046.0","5442.747640427096","19.0","206.84802743631008","119.73723361427277"
"4047.0","5442.885803216789","19.0","12.334971501387834","117.7240322083232"
"4048.0","5443.475760379241","6.0","18.762035897732932","109.79251289091279"
"4049.0","5445.045375678177","4.0","155.8075910304324","128.58624187456874"
"4050.0","5445.356904030712","14.0","124.38839162724372","122.77946844081552"
"4051.0","5446.39464881754","17.0","11.749191208108025","119.39505363839596"
"4052.0","5446.721649727346","20.0","78.07530531541828","119.81101505330528"
"4053.0","5447.470660800318","9.0","227.6501583210409","112.57574578266932"
"4054.0","5448.098653958962","4.0","39.21533789237033","113.74736390316329"
"4055.0","5449.284834131848","19.0","360.2475584359586","118.82861939185732"
"4056.0","5449.439853473236","5.0","35.374802725312875","121.28173310082397"
"4057.0","5451.455883224862","10.0","81.11662161355329","125.9529473894424"
"4058.0","5452.860161543411","2.0","180.24213353031374","110.1722563007128"
"4059.0","5453.910546244884","6.0","18.520344194392276","136.25914084566875"
"4060.0","5459.227005588593","5.0","85.42141466059002","113.2142681783449"
"4061.0","5459.356720597973","18.0","82.64004741300455","129.33732585623505"
"4062.0","5459.717948776639","18.0","216.17328167395573","125.83073925619222"
"4063.0","5460.987052455875","8.0","89.86956515385467","124.54485446073312"
"4064.0","5462.014184043025","17.0","107.02994077740605","119.21375132756464"
"4065.0","5463.550792879364","16.0","83.34803989306643","120.5164147326907"
"4066.0","5464.510334399452","6.0","87.03062691175985","129.35007100148826"
"4067.0","5466.5559871097","2.0","50.48047835391769","117.71436374223173"
"4068.0","5466.557858197939","19.0","54.57311142472621","101.00249655916855"
"4069.0","5466.842587150445","3.0","129.53293047383465","94.4111107273659"
"4070.0","5467.494875953927","5.0","108.80716164024432","120.00592194097489"
"4071.0","5469.823106309837","3.0","137.63129835829957","120.80503132696461"
"4072.0","5472.611751123106","15.0","69.66809810887912","105.65976269380572"
"4073.0","5476.070537505411","17.0","100.30639294348724","133.24676761792634"
"4074.0","5476.141707925943","12.0","132.03581551869382","106.07884365078381"
"4075.0","5476.7622883057675","11.0","13.904178187317793","129.94242551478757"
"4076.0","5479.970264833877","9.0","153.00212038071425","101.42292549471857"
"4077.0","5480.576483589866","4.0","195.74420935666677","101.40339316775233"
"4078.0","5483.275233722637","6.0","69.58529266809661","114.18610282526616"
"4079.0","5483.505357553613","9.0","34.00970903380956","109.1849178542999"
"4080.0","5483.725180791002","7.0","60.96918224610029","125.19821256174889"
"4081.0","5484.139359439935","19.0","121.37085837301635","114.54186208635201"
"4082.0","5485.9008189302385","8.0","88.78899524137833","114.10565211500487"
"4083.0","5487.094779252863","17.0","71.23931786454435","127.10103079036303"
"4084.0","5487.491740314856","6.0","187.05406603899536","101.21500178416352"
"4085.0","5488.247467872821","14.0","215.59979112732924","128.2386067437067"
"4086.0","5490.056541090879","6.0","21.180797950621624","118.85721484286812"
"4087.0","5490.806996611363","12.0","114.68149811275565","121.08696991121288"
"4088.0","5491.148263687635","17.0","35.34472201943017","132.87438649096205"
"4089.0","5491.18925926773","20.0","14.04703088350761","126.67503457180678"
"4090.0","5491.843954122575","4.0","185.5584763627852","130.7048582289575"
"4091.0","5495.396618943131","14.0","119.98943008743332","116.02402732958863"
"4092.0","5495.913624006342","19.0","87.51965868165192","127.68971049169352"
"4093.0","5497.315718397237","18.0","214.88158066353466","100.71021418604909"
"4094.0","5499.6236483597295","3.0","33.71778909316417","117.13261118853957"
"4095.0","5499.671228418085","8.0","76.66982543158741","128.29821577243465"
"4096.0","5504.910795723613","10.0","10.805724832989327","122.5566575653017"
"4097.0","5507.885375436793","14.0","32.536595995183546","105.60423382380297"
"4098.0","5511.485159278291","9.0","141.67709528844878","117.24375586567054"
"4099.0","5513.224423792099","19.0","36.08819237876112","112.84916312230195"
"4100.0","5514.249931033543","13.0","139.5891649471774","116.94469506357943"
"4101.0","5516.226520432329","13.0","56.548764013471484","130.50988394528375"
"4102.0","5518.588297712503","7.0","104.5807126382997","118.0760273800973"
"4103.0","5522.875710022382","11.0","127.27419046287686","117.53767084035857"
"4104.0","5525.790878183934","10.0","202.65979170938834","120.1185624912855"
"4105.0","5528.984690285638","5.0","50.761113621152276","131.38343137200027"
"4106.0","5529.742931837873","20.0","223.03354281367803","122.44537482312894"
"4107.0","5530.572163862516","11.0","77.40204653383793","131.3678850934558"
"4108.0","5534.128422980995","7.0","109.35809065777501","123.5244113226655"
"4109.0","5534.568458882716","5.0","85.11697522255834","121.85177535937089"
"4110.0","5535.415744335569","6.0","21.140026077904103","113.93035832009687"
"4111.0","5535.728883752199","8.0","22.032675264654415","119.87098002481626"
"4112.0","5535.833001634791","3.0","95.49796955840759","99.80481933306162"
"4113.0","5536.776415667741","5.0","59.03423676898215","125.48563127128774"
"4114.0","5536.892869234396","13.0","36.74986435298028","112.38361374080556"
"4115.0","5538.416338329324","11.0","57.17631185380424","140.61567645383968"
"4116.0","5541.9550753122185","18.0","163.12371810770662","122.63969370121376"
"4117.0","5543.804895844694","1.0","97.03125415380404","118.45995436292381"
"4118.0","5545.566081817231","14.0","18.506256611390114","107.84555162164605"
"4119.0","5545.621222240304","9.0","22.531502892744722","113.13873594172368"
"4120.0","5546.533812124349","13.0","203.08821135728218","108.06231763637732"
"4121.0","5548.250616907083","1.0","50.96489092806136","131.70054995841153"
"4122.0","5550.2860913402865","2.0","321.0258841048011","119.07477846398461"
"4123.0","5550.675577996801","3.0","361.1076876432436","113.90151070749914"
"4124.0","5550.831067359602","17.0","37.91585428140126","120.0659407942786"
"4125.0","5551.107082048923","12.0","31.808106542916214","109.63077972985774"
"4126.0","5554.975781268037","1.0","491.0312936341824","115.64351268501365"
"4127.0","5555.522576099199","13.0","150.54895344451035","118.70923383741432"
"4128.0","5555.86456309108","4.0","70.03402727925658","123.85420529221858"
"4129.0","5559.517310312979","17.0","72.24486263119867","133.1280616271773"
"4130.0","5560.88640053255","9.0","87.74023990943532","124.54047194385461"
"4131.0","5561.279293492556","20.0","138.13982774136954","120.81991586963625"
"4132.0","5561.579503763287","16.0","11.294541538780495","128.17175944980175"
"4133.0","5561.965247054092","6.0","111.0075115524016","126.1878144888316"
"4134.0","5562.316467441774","3.0","284.75032416157774","126.31436203654235"
"4135.0","5563.322556244668","15.0","21.233157424107283","114.9627902552249"
"4136.0","5563.520041364751","9.0","119.27161556908118","114.86850944841174"
"4137.0","5567.744869842383","10.0","23.906232118597536","115.38166402453207"
"4138.0","5568.066000612364","17.0","151.5217152835431","123.85270740687005"
"4139.0","5569.319565503745","17.0","12.768419149982183","126.24826907987276"
"4140.0","5569.599798766248","13.0","34.79493651941917","122.92657530255983"
"4141.0","5570.133455809299","13.0","17.369195040368975","104.7864679031108"
"4142.0","5570.623485536911","6.0","24.231467362771763","108.39113606315784"
"4143.0","5571.200631666351","5.0","106.3464302213189","128.66614278554513"
"4144.0","5572.240348123618","9.0","79.6209603987572","109.45927374946632"
"4145.0","5574.036062861013","9.0","20.001803480133695","121.90493240071213"
"4146.0","5574.701807400074","14.0","103.05908222675887","114.20589879162145"
"4147.0","5575.460636187315","2.0","39.35626747334645","125.85617911487853"
"4148.0","5575.463540670434","7.0","58.54720754399453","105.68761374090214"
"4149.0","5576.015956446019","6.0","28.070381092777325","86.42315200936096"
"4150.0","5576.517907740784","18.0","176.94825682635184","122.94738522715538"
"4151.0","5577.062363827675","8.0","150.75216004520277","122.60461838061401"
"4152.0","5580.360147716411","1.0","182.1383833129475","121.14493065070042"
"4153.0","5580.452807939695","18.0","56.3710892847191","120.641971766572"
"4154.0","5586.565754172033","10.0","49.13936900707196","105.30328785194075"
"4155.0","5586.651190461584","1.0","77.46420711905152","103.21799783006423"
"4156.0","5588.279971700728","17.0","22.658065047540006","121.65447366639427"
"4157.0","5589.060434083483","4.0","26.891981211619523","133.14362230158486"
"4158.0","5589.524417350087","19.0","38.2880546028129","135.98790273017866"
"4159.0","5590.27560138264","19.0","35.65368939390727","102.50535609253195"
"4160.0","5590.62819245964","19.0","86.86292277867379","125.12438466300043"
"4161.0","5592.589146901519","5.0","74.87992550824902","127.12190201919039"
"4162.0","5593.139102404904","15.0","123.64670578632105","120.72452033248663"
"4163.0","5593.890521599964","1.0","11.031729306554585","108.2437388133146"
"4164.0","5597.162774000116","14.0","91.96245105356104","114.68961482465066"
"4165.0","5603.031619655994","5.0","24.29616324340789","118.8332295235832"
"4166.0","5603.052219270458","18.0","19.72534564768569","127.84901624650868"
"4167.0","5603.098111783147","2.0","33.20882179107821","126.19490378084457"
"4168.0","5603.203707140046","20.0","58.85046373610198","119.21482050960515"
"4169.0","5603.399794142194","18.0","22.930554112141436","113.70684135206884"
"4170.0","5606.72801877548","15.0","58.71626918415078","128.60164253579407"
"4171.0","5607.599463321191","2.0","127.34375295130023","119.09657652623505"
"4172.0","5608.653180197104","16.0","73.9115928299131","115.86666168548453"
"4173.0","5610.080606240728","10.0","186.06704635641796","130.27291822113858"
"4174.0","5610.4053418862595","11.0","43.930784988241605","128.22000519463336"
"4175.0","5612.706815053717","18.0","197.9060757341324","128.75081456703748"
"4176.0","5614.26117733812","9.0","29.464359273261007","125.87482378894828"
"4177.0","5618.497648186304","16.0","141.3411482734582","122.5688400658458"
"4178.0","5622.505047385051","10.0","40.63203393944545","128.37159331320913"
"4179.0","5623.048140135147","2.0","25.55276627898833","125.50905873777195"
"4180.0","5625.133645387678","2.0","41.36703953927115","108.3457958178299"
"4181.0","5625.339741753464","4.0","133.30531833468848","116.41054882110093"
"4182.0","5626.59540760417","11.0","344.3174924160381","119.22204123326857"
"4183.0","5628.402207705626","7.0","31.905297079161546","110.28354327833111"
"4184.0","5629.725526448709","7.0","57.33165074555066","130.8891690182221"
"4185.0","5630.139077139418","15.0","216.95811947987264","124.79591339715518"
"4186.0","5630.676381155979","4.0","255.28044523628685","136.19370589978442"
"4187.0","5630.981640896971","16.0","49.56854172149505","112.27682337687978"
"4188.0","5634.234710593849","2.0","173.73852809525445","112.67495928629748"
"4189.0","5635.465565594449","11.0","397.8802048393744","123.73578880061216"
"4190.0","5637.058710992","6.0","67.67360670031297","126.18958873574289"
"4191.0","5637.4719488757955","8.0","210.76091212940614","124.63459602128304"
"4192.0","5639.532158512555","11.0","228.04176938266772","116.51125717497929"
"4193.0","5641.571707131189","18.0","39.40022291525253","120.91897530058472"
"4194.0","5642.594450626545","6.0","261.0528842866871","119.20830653843163"
"4195.0","5643.499213307626","7.0","208.23724536299142","115.61042217167524"
"4196.0","5643.546308108319","12.0","200.76017547120443","124.77369246353243"
"4197.0","5644.015874613354","5.0","148.21301524266724","118.69818273781392"
"4198.0","5645.575521861647","3.0","25.934924331440158","121.96739336435424"
"4199.0","5648.085873839093","3.0","92.7731039171666","118.19814401906548"
"4200.0","5648.616086513668","12.0","266.4052732664365","122.94268625551034"
"4201.0","5649.011047606","1.0","274.47298955265205","137.2800791942758"
"4202.0","5651.613184924257","12.0","125.85587651186096","108.33953218485902"
"4203.0","5653.220928394131","5.0","101.46065079158795","116.37177013446792"
"4204.0","5655.287419831357","6.0","42.26103819379597","124.16717922985325"
"4205.0","5657.942823691175","5.0","404.3738947728055","117.38580156966245"
"4206.0","5657.943033115254","9.0","113.31886355627616","110.54807457536361"
"4207.0","5659.603012700492","4.0","89.49020879349968","104.49934213017822"
"4208.0","5660.044067911948","13.0","10.288584718398344","118.63262040745688"
"4209.0","5662.31346770358","20.0","127.5580544841509","131.94589315735928"
"4210.0","5664.827520647755","13.0","14.45782947222982","118.8129452310371"
"4211.0","5665.2864491619775","18.0","121.30052960297667","122.60206423901023"
"4212.0","5665.485734334408","19.0","56.7188710669552","131.68628769479088"
"4213.0","5665.796277084157","19.0","12.816636768465415","132.57114861334858"
"4214.0","5666.380732499342","19.0","18.429114086787337","110.56030508873529"
"4215.0","5667.640178436396","2.0","194.4736785893536","126.34708558366572"
"4216.0","5668.5629660211725","20.0","49.16366932051812","113.34373941437292"
"4217.0","5669.398564188031","12.0","129.84986463659868","118.43620768543965"
"4218.0","5669.752178706391","11.0","259.79339947353753","113.95731148843446"
"4219.0","5671.814926896233","7.0","127.91224271863732","113.83781167215655"
"4220.0","5673.134177716642","2.0","165.0732879216818","141.44310674941607"
"4221.0","5673.328299428263","4.0","128.7619856716322","114.89688532857834"
"4222.0","5674.156634802623","10.0","64.88030755923103","114.40371177361273"
"4223.0","5675.866721716478","1.0","184.86008197389432","116.26958171443285"
"4224.0","5677.0104996993805","16.0","135.80022899068598","111.22966673624174"
"4225.0","5678.8891336699635","20.0","132.42686656071345","118.61223974549918"
"4226.0","5680.722059772623","14.0","110.00087254135875","114.16328106847565"
"4227.0","5681.057784746893","9.0","257.7618317479579","115.02980468485137"
"4228.0","5685.080574644204","19.0","81.92819606007122","119.105789335377"
"4229.0","5685.3854020487715","9.0","28.500234126915267","112.51732007095319"
"4230.0","5687.028454734372","19.0","29.735214819311505","116.08770727875766"
"4231.0","5691.341372495745","15.0","31.625980922207724","122.873106833821"
"4232.0","5692.5039638765575","17.0","154.39651650956824","119.25493184306876"
"4233.0","5693.941093769048","16.0","23.009463373553046","120.96461223074304"
"4234.0","5696.2213191196715","9.0","239.66191069051467","112.01503417406937"
"4235.0","5696.807112116662","10.0","124.74803154172544","127.48641973049249"
